window1,topic1,topic1_words,window2,successors,successors_words,successors_similarities,coverage_forward,coverage_backward,coverage_sum_forward,coverage_sum_backward,relation,topics_from,topics_from_words,topic_to,topic_to_words,antecedents_similarities
58,16.0,"['senator', 'russell', 'friend', 'loyalty', 'grateful', 'speaker', 'tribute', 'privilege', 'white', 'address']",59,[5],"[['chamber', 'address', 'elect', 'senator', 'partisan', 'truman', 'russell', 'member', 'issue', 'freshman']]",[0.825],[0.75],[0.48],0.75,0.48,unclear,,,,,
58,17.0,"['test', 'strength', 'wait', 'summon', 'lie', 'challenge', 'transition', 'belief', 'chamber', 'tonight']",59,[],[],[],[],[],0.0,0.0,disappeared,,,,,
58,18.0,"['minimum', 'unemployment', 'payment', 'wage', 'million', 'percent', 'raise', 'benefit', 'worker', 'overall']",59,[11],"[['job', 'unemployment', 'unemployed', 'peacetime', 'million', 'rate', 'worker', 'core', 'hard', 'train']]",[0.788],[0.667],[0.471],0.667,0.471,unclear,,,,,
58,20.0,"['evil', 'ward', 'despair', 'dream', 'night', 'danger', 'different', 'troubled', 'word', 'accept']",59,[20],"[['violence', 'disorder', 'resist', 'civil', 'city', 'preach', 'agony', 'night', 'frustration', 'despair']]",[0.814],[0.636],[0.8],0.636,0.8,unclear,,,,,
58,21.0,"['jury', 'discrimination', 'housing', 'enforce', 'civil', 'fair', 'rental', 'regardless', 'color', 'voting']",59,[],[],[],[],[],0.0,0.0,disappeared,,,,,
58,22.0,"['recommendation', 'commission', 'salary', 'submit', 'kappel', 'contribution', 'committee', 'selective', 'modify', 'judicial']",59,[],[],[],[],[],0.0,0.0,disappeared,,,,,
58,23.0,"['partnership', 'responsibility', 'perform', 'function', 'role', 'play', 'energy', 'locality', 'welfare', 'balance']",59,[],[],[],[],[],0.0,0.0,disappeared,,,,,
58,24.0,"['family', 'unit', 'housing', 'bear', 'million', 'teacher', 'television', 'decent', 'middle', 'improve']",59,[3],"[['city', 'community', 'rural', 'family', 'urban', 'farm', 'fund', 'million', 'farmer', 'town']]",[0.848],[0.8],[0.393],0.8,0.393,disappeared,,,,,
58,25.0,"['tax', 'taxis', 'billion', 'surcharge', 'income', 'reduction', 'corporate', 'excise', 'bill', 'deficit']",59,[27],"[['taxis', 'earn', 'buy', 'high', 'promote', 'income', 'inflation', 'spending', 'spend', 'economic']]",[0.784],[0.444],[0.714],0.444,0.714,unclear,,,,,
58,26.0,"['wealth', 'percent', 'great', 'undergo', 'anxiety', 'frustrating', 'birth', 'attend', 'criterion', 'huge']",59,[],[],[],[],[],0.0,0.0,disappeared,,,,,
58,28.0,"['mr', 'speaker', 'distinguish', 'guest', 'colleagues', 'vice', 'welcome', 'american', 'americans', 'view']",59,[24],"[['mr', 'speaker', 'colleagues', 'guest', 'distinguish', 'american', 'americans', 'great', 'record', 'chance']]",[0.96],[0.778],[1.0],0.778,1.0,continued,,,,,
58,29.0,"['policy', 'help', 'assistance', 'independence', 'refuse', 'shaped', 'obsolete', 'evaluation', 'liberal', 'generously']",59,"[8, 26]","[['welfare', 'help', 'taxpayer', 'outrage', 'reform', 'abolish', 'rob', 'program', 'particularly', 'poverty'], ['policy', 'direction', 'ii', 'today', 'restore', 'move', 'americans', 'path', 'reap', 'room']]","[0.785, 0.748]","[0.667, 0.333]","[0.348, 0.429]",1.0,0.776,unclear,,,,,
58,30.0,"['park', 'space', 'recreation', 'open', 'landscape', 'seashore', 'aside', 'map', 'place', 'legacy']",59,[25],"[['park', 'space', 'preserve', 'recreation', 'map', 'aside', 'open', 'expand', 'environment', 'historical']]",[0.941],[1.0],[0.857],1.0,0.857,continued,,,,,
58,31.0,"['inflation', 'blame', 'wage', 'recession', 'price', 'repeal', 'living', 'record', 'raise', 'investor']",59,[12],"[['inflation', 'price', 'blame', 'wage', 'rise', 'employment', 'repeal', 'stimulus', 'bill', 'high']]",[0.946],[1.0],[0.688],1.0,0.688,continued,,,,,
58,32.0,"['rise', 'tax', 'percent', 'earning', 'price', 'bill', 'increase', 'corporation', 'stark', 'buyer']",59,[],[],[],[],[],0.0,0.0,disappeared,,,,,
58,33.0,"['creative', 'art', 'imagination', 'honor', 'place', 'achievement', 'pathfinder', 'burst', 'promote', 'introduce']",59,[15],"[['abundance', 'creative', 'discovery', 'moon', 'man', 'imagination', 'harness', 'pioneer', 'technology', 'science']]",[0.72],[0.857],[0.429],0.857,0.429,unclear,,,,,
58,34.0,"['door', 'challenge', 'open', 'generation', 'greatness', 'side', 'search', 'genius', 'set', 'face']",59,[28],"[['challenge', 'greatness', 'seventy', 'genius', 'quest', 'long', 'door', 'apply', 'doom', 'crier']]",[0.76],[0.429],[0.5],0.429,0.5,unclear,,,,,
58,35.0,"['nuclear', 'arm', 'treaty', 'weapon', 'spread', 'race', 'disarmament', 'agreement', 'near', 'outer']",59,[],[],[],[],[],0.0,0.0,disappeared,,,,,
58,36.0,"['americans', 'young', 'enjoy', 'idleness', 'cry', 'frustrated', 'neglect', 'trap', 'distant', 'contribute']",59,[],[],[],[],[],0.0,0.0,disappeared,,,,,
58,37.0,"['gold', 'barrier', 'tariff', 'international', 'monetary', 'strengthen', 'stand', 'round', 'find', 'bridge']",59,[18],"[['international', 'gold', 'japan', 'monetary', 'cooperation', 'asia', 'regional', 'historic', 'africa', 'strengthen']]",[0.742],[0.667],[0.333],0.667,0.333,disappeared,,,,,
58,38.0,"['farmer', 'food', 'agriculture', 'farm', 'fair', 'worker', 'instruct', 'bargain', 'matchless', 'parity']",59,[],[],[],[],[],0.0,0.0,disappeared,,,,,
58,39.0,"['safety', 'pipeline', 'highway', 'bill', 'brink', 'block', 'lending', 'household', 'garage', 'gas']",59,[],[],[],[],[],0.0,0.0,disappeared,,,,,
58,40.0,"['vietnam', 'expenditure', 'fiscal', 'additional', 'come', 'billion', 'stringent', 'sensible', 'notwithstanding', 'ruthlessly']",59,[],[],[],[],[],0.0,0.0,disappeared,,,,,
58,,,59,,,,"[0.611, 0.818]","[0.4, 0.314]",1.429,0.714,merge,"[8, 19]","[['child', 'welfare', 'rob', 'dignity', 'adequate', 'health', 'recipient', 'rank', 'outrage', 'family'], ['medical', 'health', 'disease', 'doctor', 'education', 'carry', 'medicine', 'incentive', 'program', 'injury']]",1.0,"['health', 'medical', 'child', 'cost', 'afford', 'mother', 'medicine', 'rise', 'family', 'quality']","[0.871, 0.76]"
58,,,59,,,,"[0.556, 0.6]","[0.429, 0.5]",1.156,0.929,merge,"[27, 41]","[['treaty', 'ratify', 'agreement', 'pende', 'permit', 'international', 'step', 'statesman', 'reaffirm', 'allegiance'], ['speak', 'remain', 'commitment', 'go', 'existence', 'insistent', 'persist', 'quote', 'language', 'accomplish']]",13.0,"['commitment', 'treaty', 'remain', 'go', 'partner', 'pende', 'speak', 'permit', 'mutual', 'role']","[0.798, 0.79]"
59,0.0,"['message', 'reform', 'discuss', 'propose', 'series', 'week', 'complete', 'need', 'term', 'development']",60,[2],"[['message', 'reform', 'outline', 'discuss', 'week', 'leave', 'specific', 'series', 'tonight', 'agenda']]",[0.972],[0.73],[0.848],0.73,0.848,continued,,,,,
59,1.0,"['health', 'medical', 'child', 'cost', 'afford', 'mother', 'medicine', 'rise', 'family', 'quality']",60,[11],"[['health', 'medical', 'quality', 'catastrophic', 'illness', 'doctor', 'cost', 'insurance', 'improve', 'service']]",[0.867],[0.571],[1.0],0.571,1.0,unclear,,,,,
59,2.0,"['soviet', 'treaty', 'arm', 'negotiation', 'china', 'confrontation', 'nuclear', 'difference', 'agreement', 'east']",60,[0],"[['force', 'strategic', 'agreement', 'nuclear', 'east', 'soviet', 'asia', 'capability', 'deter', 'ally']]",[0.878],[0.667],[0.473],0.667,0.473,unclear,,,,,
59,3.0,"['city', 'community', 'rural', 'family', 'urban', 'farm', 'fund', 'million', 'farmer', 'town']",60,[6],"[['program', 'community', 'propose', 'rural', 'transportation', 'improve', 'social', 'development', 'city', 'help']]",[0.917],[0.786],[0.72],0.786,0.72,continued,,,,,
59,4.0,"['budget', 'billion', 'reduce', 'tax', 'expenditure', 'commission', 'balance', 'recommendation', 'deficit', 'payment']",60,[23],"[['budget', 'submit', 'fiscal', 'cut', 'growth', 'conclude', 'percent', 'dollar', 'reduction', 'grow']]",[0.852],[0.577],[1.0],0.577,1.0,unclear,,,,,
59,5.0,"['chamber', 'address', 'elect', 'senator', 'partisan', 'truman', 'russell', 'member', 'issue', 'freshman']",60,[16],"[['stand', 'freshman', 'elect', 'truman', 'member', 'chamber', 'address', 'ago', 'partisan', 'congressman']]",[0.784],[0.36],[0.75],0.36,0.75,disappeared,,,,,
59,6.0,"['vietnam', 'battle', 'college', 'enemy', 'honor', 'return', 'tonight', 'generation', 'hope', 'vietnamese']",60,[],[],[],[],[],0.0,0.0,disappeared,,,,,
59,7.0,"['crime', 'drug', 'local', 'enforcement', 'police', 'narcotic', 'rate', 'city', 'percent', 'district']",60,[9],"[['crime', 'criminal', 'drug', 'gun', 'enforcement', 'rate', 'hard', 'authority', 'convict', 'prison']]",[0.924],[0.913],[0.941],0.913,0.941,continued,,,,,
59,8.0,"['welfare', 'help', 'taxpayer', 'outrage', 'reform', 'abolish', 'rob', 'program', 'particularly', 'poverty']",60,[7],"[['welfare', 'help', 'taxpayer', 'outrage', 'reform', 'let', 'program', 'child', 'fair', 'suppose']]",[0.97],[0.783],[0.895],0.783,0.895,continued,,,,,
59,9.0,"['strength', 'lesson', 'weak', 'strong', 'ignore', 'aggression', 'decency', 'fiber', 'persevere', 'ideal']",60,[],[],[],[],[],0.0,0.0,disappeared,,,,,
59,11.0,"['job', 'unemployment', 'unemployed', 'peacetime', 'million', 'rate', 'worker', 'core', 'hard', 'train']",60,[13],"[['job', 'million', 'americans', 'fast', 'today', 'productive', 'buy', 'technology', 'earn', 'average']]",[0.814],[0.647],[0.692],0.647,0.692,unclear,,,,,
59,12.0,"['inflation', 'price', 'blame', 'wage', 'rise', 'employment', 'repeal', 'stimulus', 'bill', 'high']",60,[12],"[['inflation', 'recession', 'rise', 'consumer', 'price', 'runaway', 'bad', 'economic', 'turn', 'high']]",[0.897],[0.688],[0.857],0.688,0.857,unclear,,,,,
59,13.0,"['commitment', 'treaty', 'remain', 'go', 'partner', 'pende', 'speak', 'permit', 'mutual', 'role']",60,[],[],[],[],[],0.0,0.0,disappeared,,,,,
59,14.0,"['growth', 'economic', 'gross', 'great', 'economically', 'expansion', 'ahead', 'product', 'steady', 'grow']",60,[],[],[],[],[],0.0,0.0,disappeared,,,,,
59,15.0,"['abundance', 'creative', 'discovery', 'moon', 'man', 'imagination', 'harness', 'pioneer', 'technology', 'science']",60,[8],"[['creative', 'balance', 'grow', 'achieve', 'reliance', 'adapt', 'ability', 'moon', 'direction', 'introduce']]",[0.818],[0.714],[0.474],0.714,0.474,unclear,,,,,
59,16.0,"['goal', 'moment', 'achieve', 'colleague', 'seize', 'reach', 'dream', 'hope', 'achievement', 'great']",60,[10],"[['moment', 'goal', 'achieve', 'hope', 'seize', 'look', 'great', 'long', 'forward', 'pride']]",[0.916],[0.923],[0.688],0.923,0.688,continued,,,,,
59,17.0,"['air', 'water', 'clean', 'breathe', 'preserve', 'pollution', 'environment', 'surrounding', 'get', 'begin']",60,[17],"[['environment', 'preserve', 'natural', 'water', 'enhance', 'restore', 'get', 'air', 'physical', 'noise']]",[0.835],[0.769],[0.875],0.769,0.875,unclear,,,,,
59,18.0,"['international', 'gold', 'japan', 'monetary', 'cooperation', 'asia', 'regional', 'historic', 'africa', 'strengthen']",60,[],[],[],[],[],0.0,0.0,disappeared,,,,,
59,19.0,"['department', 'investigation', 'surtax', 'responsibility', 'conclude', 'cooperate', 'mr', 'problem', 'add', 'watergate']",60,[20],"[['investigation', 'branch', 'responsibility', 'committee', 'judicial', 'cooperate', 'court', 'legislative', 'judiciary', 'watergate']]",[0.87],[0.5],[0.857],0.5,0.857,unclear,,,,,
59,20.0,"['violence', 'disorder', 'resist', 'civil', 'city', 'preach', 'agony', 'night', 'frustration', 'despair']",60,[],[],[],[],[],0.0,0.0,disappeared,,,,,
59,21.0,"['live', 'society', 'expectation', 'remind', 'determine', 'capacity', 'decision', 'strengthening', 'shortcoming', 'lingering']",60,[14],"[['neglect', 'feel', 'afford', 'perform', 'nature', 'determine', 'remind', 'function', 'matter', 'abroad']]",[0.843],[0.667],[0.556],0.667,0.556,unclear,,,,,
59,22.0,"['school', 'property', 'taxis', 'local', 'threaten', 'discriminatory', 'recommendation', 'financing', 'tax', 'study']",60,[],[],[],[],[],0.0,0.0,disappeared,,,,,
59,24.0,"['mr', 'speaker', 'colleagues', 'guest', 'distinguish', 'american', 'americans', 'great', 'record', 'chance']",60,[18],"[['mr', 'speaker', 'guest', 'distinguish', 'vice', 'colleagues', 'distinguished', 'american', 'th', 'friend']]",[0.924],[1.0],[0.875],1.0,0.875,continued,,,,,
59,25.0,"['park', 'space', 'preserve', 'recreation', 'map', 'aside', 'open', 'expand', 'environment', 'historical']",60,[],[],[],[],[],0.0,0.0,disappeared,,,,,
59,26.0,"['policy', 'direction', 'ii', 'today', 'restore', 'move', 'americans', 'path', 'reap', 'room']",60,[],[],[],[],[],0.0,0.0,disappeared,,,,,
59,27.0,"['taxis', 'earn', 'buy', 'high', 'promote', 'income', 'inflation', 'spending', 'spend', 'economic']",60,[4],"[['taxis', 'tax', 'family', 'income', 'high', 'cut', 'excessive', 'reduction', 'billion', 'spending']]",[0.853],[0.857],[0.593],0.857,0.593,unclear,,,,,
59,28.0,"['challenge', 'greatness', 'seventy', 'genius', 'quest', 'long', 'door', 'apply', 'doom', 'crier']",60,[15],"[['challenge', 'door', 'open', 'fiber', 'greatness', 'quest', 'test', 'genius', 'face', 'opportunity']]",[0.877],[0.833],[0.625],0.833,0.625,unclear,,,,,
59,29.0,"['change', 'oath', 'th', 'constitution', 'civil', 'today', 'step', 'take', 'office', 'hardship']",60,[],[],[],[],[],0.0,0.0,disappeared,,,,,
59,30.0,"['washington', 'local', 'level', 'completely', 'flow', 'idea', 'trust', 'efficiency', 'patronize', 'contention']",60,[19],"[['washington', 'completely', 'idea', 'level', 'local', 'trust', 'follow', 'ability', 'president', 'tighten']]",[0.9],[1.0],[0.714],1.0,0.714,unclear,,,,,
59,,,60,,,,"[0.647, 0.875]","[0.393, 0.357]",1.522,0.75,merge,"[10, 23]","[['liberty', 'privacy', 'vision', 'statue', 'personal', 'door', 'society', 'datum', 'founding', 'philadelphia'], ['determine', 'bicentennial', 'century', 'independence', 'timely', 'desire', 'genuine', 'timeless', 'shift', 'importantly']]",3.0,"['liberty', 'century', 'revolution', 'bicentennial', 'say', 'senator', 'privilege', 'symbol', 'statue', 'enter']","[0.848, 0.787]"
60,0.0,"['force', 'strategic', 'agreement', 'nuclear', 'east', 'soviet', 'asia', 'capability', 'deter', 'ally']",61,[1],"[['nuclear', 'arm', 'salt', 'agreement', 'force', 'strategic', 'weapon', 'negotiate', 'capability', 'international']]",[0.878],[0.327],[0.795],0.327,0.795,disappeared,,,,,
60,1.0,"['energy', 'oil', 'production', 'supply', 'barrel', 'coal', 'need', 'price', 'domestic', 'conservation']",61,[0],"[['energy', 'oil', 'program', 'conservation', 'import', 'supply', 'barrel', 'production', 'need', 'coal']]",[0.986],[0.816],[0.769],0.816,0.769,continued,,,,,
60,2.0,"['message', 'reform', 'outline', 'discuss', 'week', 'leave', 'specific', 'series', 'tonight', 'agenda']",61,[],[],[],[],[],0.0,0.0,disappeared,,,,,
60,3.0,"['liberty', 'century', 'revolution', 'bicentennial', 'say', 'senator', 'privilege', 'symbol', 'statue', 'enter']",61,[2],"[['liberty', 'word', 'americans', 'elect', 'stand', 'freshman', 'truman', 'century', 'child', 'say']]",[0.907],[0.714],[0.629],0.714,0.629,continued,,,,,
60,4.0,"['taxis', 'tax', 'family', 'income', 'high', 'cut', 'excessive', 'reduction', 'billion', 'spending']",61,[7],"[['tax', 'cut', 'family', 'taxis', 'income', 'reduction', 'billion', 'taxpayer', 'reduce', 'propose']]",[0.951],[0.852],[0.87],0.852,0.87,continued,,,,,
60,5.0,"['happen', 'big', 'try', 'hard', 'troubled', 'want', 'bad', 'know', 'self', 'tell']",61,[11],"[['big', 'happen', 'problem', 'moral', 'abroad', 'hard', 'generation', 'try', 'lose', 'solve']]",[0.864],[0.519],[0.533],0.519,0.533,unclear,,,,,
60,8.0,"['creative', 'balance', 'grow', 'achieve', 'reliance', 'adapt', 'ability', 'moon', 'direction', 'introduce']",61,[],[],[],[],[],0.0,0.0,disappeared,,,,,
60,9.0,"['crime', 'criminal', 'drug', 'gun', 'enforcement', 'rate', 'hard', 'authority', 'convict', 'prison']",61,[8],"[['crime', 'criminal', 'drug', 'gun', 'enforcement', 'hard', 'authority', 'convict', 'prison', 'rate']]",[0.989],[1.0],[0.889],1.0,0.889,continued,,,,,
60,10.0,"['moment', 'goal', 'achieve', 'hope', 'seize', 'look', 'great', 'long', 'forward', 'pride']",61,[17],"[['achieve', 'moment', 'aim', 'task', 'look', 'tremendous', 'regimentation', 'signal', 'one', 'ingenuity']]",[0.838],[0.625],[0.5],0.625,0.5,unclear,,,,,
60,11.0,"['health', 'medical', 'quality', 'catastrophic', 'illness', 'doctor', 'cost', 'insurance', 'improve', 'service']",61,[12],"[['health', 'quality', 'afford', 'cost', 'illness', 'catastrophic', 'hospital', 'insurance', 'abroad', 'americans']]",[0.905],[0.933],[0.714],0.933,0.714,continued,,,,,
60,12.0,"['inflation', 'recession', 'rise', 'consumer', 'price', 'runaway', 'bad', 'economic', 'turn', 'high']",61,[3],"[['inflation', 'fight', 'recession', 'price', 'wage', 'growth', 'rate', 'worker', 'economic', 'unemployment']]",[0.938],[0.929],[0.844],0.929,0.844,continued,,,,,
60,13.0,"['job', 'million', 'americans', 'fast', 'today', 'productive', 'buy', 'technology', 'earn', 'average']",61,[15],"[['job', 'million', 'today', 'americans', 'productive', 'create', 'buy', 'employ', 'average', 'percentage']]",[0.932],[0.692],[1.0],0.692,1.0,continued,,,,,
60,14.0,"['neglect', 'feel', 'afford', 'perform', 'nature', 'determine', 'remind', 'function', 'matter', 'abroad']",61,[],[],[],[],[],0.0,0.0,disappeared,,,,,
60,15.0,"['challenge', 'door', 'open', 'fiber', 'greatness', 'quest', 'test', 'genius', 'face', 'opportunity']",61,[14],"[['challenge', 'test', 'face', 'fiber', 'look', 'confident', 'want', 'opportunity', 'long', 'today']]",[0.801],[0.625],[0.8],0.625,0.8,unclear,,,,,
60,16.0,"['stand', 'freshman', 'elect', 'truman', 'member', 'chamber', 'address', 'ago', 'partisan', 'congressman']",61,[],[],[],[],[],0.0,0.0,disappeared,,,,,
60,17.0,"['environment', 'preserve', 'natural', 'water', 'enhance', 'restore', 'get', 'air', 'physical', 'noise']",61,[],[],[],[],[],0.0,0.0,disappeared,,,,,
60,18.0,"['mr', 'speaker', 'guest', 'distinguish', 'vice', 'colleagues', 'distinguished', 'american', 'th', 'friend']",61,[13],"[['mr', 'investigation', 'speaker', 'guest', 'distinguished', 'branch', 'vice', 'cooperate', 'committee', 'th']]",[0.843],[1.0],[0.5],1.0,0.5,unclear,,,,,
60,19.0,"['washington', 'completely', 'idea', 'level', 'local', 'trust', 'follow', 'ability', 'president', 'tighten']",61,[],[],[],[],[],0.0,0.0,disappeared,,,,,
60,20.0,"['investigation', 'branch', 'responsibility', 'committee', 'judicial', 'cooperate', 'court', 'legislative', 'judiciary', 'watergate']",61,[13],"[['mr', 'investigation', 'speaker', 'guest', 'distinguished', 'branch', 'vice', 'cooperate', 'committee', 'th']]",[0.758],[0.429],[0.5],0.429,0.5,unclear,,,,,
60,21.0,"['constitutional', 'branch', 'constitution', 'party', 'know', 'join', 'let', 'person', 'policy', 'international']",61,[10],"[['responsibility', 'leave', 'constitution', 'constitutional', 'chief', 'force', 'armed', 'priority', 'branch', 'mission']]",[0.834],[0.857],[0.5],0.857,0.5,unclear,,,,,
60,22.0,"['employment', 'budget', 'expansionary', 'accept', 'wage', 'job', 'help', 'reignite', 'operating', 'widely']",61,[],[],[],[],[],0.0,0.0,disappeared,,,,,
60,23.0,"['budget', 'submit', 'fiscal', 'cut', 'growth', 'conclude', 'percent', 'dollar', 'reduction', 'grow']",61,[16],"[['budget', 'deficit', 'submit', 'billion', 'fiscal', 'rate', 'grow', 'percent', 'cut', 'matter']]",[0.899],[0.8],[0.875],0.8,0.875,unclear,,,,,
60,,,61,,,,"[0.76, 0.947]","[0.48, 0.44]",1.707,0.92,merge,"[6, 7]","[['program', 'community', 'propose', 'rural', 'transportation', 'improve', 'social', 'development', 'city', 'help'], ['welfare', 'help', 'taxpayer', 'outrage', 'reform', 'let', 'program', 'child', 'fair', 'suppose']]",4.0,"['welfare', 'program', 'reform', 'help', 'community', 'job', 'local', 'school', 'propose', 'young']","[0.875, 0.906]"
